Datetime,District,Ward,Temperature,Consumption,Total,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total
26-05-2021,Chikmanglore,Koppa,33.98655938,209.3359509,960.5432831,sringeri,27.03,185.86,189.09,tarikere,38.36,130.41,139,nrpura,29.64279004,181.6210545,251.3221155
27-05-2021,Chikmanglore,Koppa,32.91609427,194.4931597,578.8632507,sringeri,20.05,153.25,163.84,tarikere,28.72,146.76,176.63,nrpura,35.43164346,359.8928696,371.3406657
28-05-2021,Chikmanglore,Koppa,30.26566557,197.6807577,925.0915409,sringeri,26.96,103.86,106.66,tarikere,20.43,111.92,137.35,nrpura,31.63332416,272.6970137,357.3330283
29-05-2021,Chikmanglore,Koppa,33.02794705,218.6594647,620.8805911,sringeri,37.2,152.9,185.27,tarikere,29.54,183.31,189.16,nrpura,22.47792677,388.7599013,454.318116
30-05-2021,Chikmanglore,Koppa,30.5424186,206.1038929,964.8819409,sringeri,23.8,171.08,211.01,tarikere,37.9,126.03,157.79,nrpura,36.53007484,479.604914,497.4012987
31-05-2021,Chikmanglore,Koppa,33.13622555,193.1316878,890.8107228,sringeri,21.95,190.3,195.26,tarikere,26.46,189.03,195.86,nrpura,29.00557275,416.3316242,504.5785238
01-06-2021,Chikmanglore,Koppa,31.51845568,204.8634467,682.5027742,sringeri,35.82,168.56,182.25,tarikere,43.46,144.96,187.34,nrpura,22.44477467,437.504572,461.1478595
02-06-2021,Chikmanglore,Koppa,34.13992408,208.4849036,723.5514599,sringeri,23.15,188.74,200.23,tarikere,26.87,129.63,171.26,nrpura,29.74232534,493.6424438,548.3608479
03-06-2021,Chikmanglore,Koppa,33.03717342,205.5427654,733.5240588,sringeri,34.12,195.96,227.98,tarikere,36.94,144.86,173.15,nrpura,21.08425323,179.2869425,261.1431644
04-06-2021,Chikmanglore,Koppa,33.32839005,206.5542611,740.2026723,sringeri,44.61,116.2,127.77,tarikere,25.79,180.86,225.31,nrpura,20.29658806,191.9785663,258.5815667
05-06-2021,Chikmanglore,Koppa,31.5458301,202.4138636,1025.501687,sringeri,20.02,115.87,144.76,tarikere,42.94,157.83,175.78,nrpura,21.25414288,135.9339265,152.2988884
06-06-2021,Chikmanglore,Koppa,31.89860404,198.3182651,890.0807379,sringeri,30.33,100.4,105.33,tarikere,29.55,102.07,126.33,nrpura,38.9786943,456.6683177,511.7744366
07-06-2021,Chikmanglore,Koppa,33.94961126,209.9369065,661.0102548,sringeri,30.9,151.61,195.1,tarikere,20.43,187.41,191.45,nrpura,41.91880207,291.0150346,316.7468151
08-06-2021,Chikmanglore,Koppa,32.24380623,194.6887321,737.3589652,sringeri,28.2,155.43,187.63,tarikere,22.91,162.32,181.74,nrpura,23.18993101,410.3897652,450.979269
09-06-2021,Chikmanglore,Koppa,32.36188291,197.4741182,895.6549844,sringeri,23.62,111.28,148.99,tarikere,37.67,115.82,156.36,nrpura,35.96209868,369.6559633,395.5854089
10-06-2021,Chikmanglore,Koppa,33.16178192,197.0610038,629.4851458,sringeri,35.52,134.33,148.59,tarikere,22.4,114.56,142.28,nrpura,32.81149598,229.168279,266.7756066
11-06-2021,Chikmanglore,Koppa,33.5384425,210.2993255,869.7668504,sringeri,25.77,156.91,166.61,tarikere,35.89,181.62,227.19,nrpura,39.88713762,263.3222657,333.9560849
12-06-2021,Chikmanglore,Koppa,33.15271727,219.4233654,788.6422315,sringeri,41.44,144.58,187.08,tarikere,40.24,118.81,148.17,nrpura,25.86687826,191.4536924,255.4215978
13-06-2021,Chikmanglore,Koppa,32.11365985,195.7258002,789.8499674,sringeri,29.76,111.87,154.32,tarikere,38.77,131.56,164.19,nrpura,22.93025665,262.1959029,359.8325953
14-06-2021,Chikmanglore,Koppa,31.88338632,207.4919371,894.9527407,sringeri,44,136.69,180.43,tarikere,21.49,189.2,199.26,nrpura,39.12442411,134.713774,196.2316622
15-06-2021,Chikmanglore,Koppa,35.80453418,206.5979969,573.3135989,sringeri,35.79,140.15,187.96,tarikere,36.59,135.6,175.44,nrpura,33.35613251,252.7535444,328.6424231
16-06-2021,Chikmanglore,Koppa,31.1052089,194.7599289,762.9506826,sringeri,32.51,186.13,192.52,tarikere,24.16,151.43,184.34,nrpura,42.75579529,238.2002383,259.3077169
17-06-2021,Chikmanglore,Koppa,31.61637914,215.6874912,922.3980736,sringeri,28.74,168.9,176.71,tarikere,35.02,183.19,210.96,nrpura,41.58055896,240.3124128,320.0940818
18-06-2021,Chikmanglore,Koppa,31.57286988,209.2326254,747.6297884,sringeri,41.51,195.5,237.68,tarikere,32.46,156.21,171.15,nrpura,20.13613223,196.9516614,226.5461778
19-06-2021,Chikmanglore,Koppa,33.72391618,203.5414983,640.0463131,sringeri,34.92,150.19,183.09,tarikere,35.36,191.32,204.06,nrpura,21.94944669,412.4946561,504.8427917
20-06-2021,Chikmanglore,Koppa,34.52737341,208.5452516,600.1677102,sringeri,31.89,135.31,148.33,tarikere,40.41,180.78,221.69,nrpura,26.04599746,247.8128373,331.5644036
21-06-2021,Chikmanglore,Koppa,32.3750985,208.5781812,841.9615898,sringeri,43.69,196.92,239.8,tarikere,35.8,141.45,175.27,nrpura,38.07035861,125.9004395,174.9576243
22-06-2021,Chikmanglore,Koppa,32.85636572,204.8643426,715.5206792,sringeri,30.4,150.93,159.89,tarikere,44.12,111.02,130.8,nrpura,24.41118636,403.6127946,414.9358993
23-06-2021,Chikmanglore,Koppa,31.66410125,197.0382317,894.4653488,sringeri,36.98,159.98,200.58,tarikere,38.3,185.97,233.84,nrpura,30.29454801,198.2012129,224.1402855
24-06-2021,Chikmanglore,Koppa,34.65387367,206.8063974,678.858165,sringeri,21.01,167.57,181.43,tarikere,43.46,136.65,176.31,nrpura,35.21068175,148.7404868,212.4724427
25-06-2021,Chikmanglore,Koppa,32.96091893,219.5035404,951.7693804,sringeri,32.9,187.14,236.44,tarikere,25.25,167.94,204.56,nrpura,44.77366767,118.237152,129.8623239
26-06-2021,Chikmanglore,Koppa,32.75817979,191.9466229,861.5334857,sringeri,37.26,195.81,236.76,tarikere,41.86,157.83,200.36,nrpura,40.99905388,380.7613001,390.9219189
27-06-2021,Chikmanglore,Koppa,31.98931252,208.093692,582.7437299,sringeri,21.2,147.81,158.5,tarikere,20.48,117.59,118.9,nrpura,39.62844481,447.9558316,537.9203569
28-06-2021,Chikmanglore,Koppa,31.82302056,218.0775415,681.5975147,sringeri,40.23,114.49,118.02,tarikere,31.32,120.2,145.56,nrpura,38.5058456,103.6519971,158.6749911
29-06-2021,Chikmanglore,Koppa,32.29270993,183.6993855,835.1824019,sringeri,26.92,102.2,105.72,tarikere,21.48,135.12,158.77,nrpura,32.19593103,430.9241799,488.7354125
30-06-2021,Chikmanglore,Koppa,30.81095656,220.7370301,706.9376405,sringeri,24.84,174.43,186.21,tarikere,42.07,125.99,149.36,nrpura,33.68449476,230.4347027,302.5336131
01-07-2021,Chikmanglore,Koppa,36.61438164,228.5808879,565.2289333,sringeri,29.78,194.48,218.2,tarikere,43.96,179.26,187.39,nrpura,34.71433756,384.5994429,446.885966
02-07-2021,Chikmanglore,Koppa,33.56910043,208.2260964,309.4814734,sringeri,23.62,129.23,176.78,tarikere,28.66,131.08,133.58,nrpura,32.65751355,448.4628075,544.8917323
03-07-2021,Chikmanglore,Koppa,31.32491829,211.0136661,361.7723357,sringeri,41.21,170.97,197.73,tarikere,42.23,109.68,142.44,nrpura,35.27861713,367.969065,448.517171
04-07-2021,Chikmanglore,Koppa,36.37395796,193.6661395,326.127629,sringeri,22.05,165.7,191.44,tarikere,36.18,105.7,137.18,nrpura,23.29778726,389.4048035,395.7004663
05-07-2021,Chikmanglore,Koppa,31.10405819,193.3361759,459.0027264,sringeri,30.75,181.51,217.35,tarikere,20.85,169.94,206.49,nrpura,40.82866636,163.6416134,191.7208554
06-07-2021,Chikmanglore,Koppa,32.72873844,190.8696583,460.219866,sringeri,21.76,179.48,192.76,tarikere,20.1,181.81,212.58,nrpura,21.82726901,460.7781603,546.5778509
07-07-2021,Chikmanglore,Koppa,30.3572398,206.7325648,572.1636683,sringeri,36.18,130.07,171.26,tarikere,21.55,168.76,197.05,nrpura,21.5309448,327.994893,398.5122037
08-07-2021,Chikmanglore,Koppa,36.05576893,210.4461785,449.7445094,sringeri,30.18,167.73,177.97,tarikere,33.78,104.54,106.6,nrpura,27.22469162,418.2403625,445.3655137
09-07-2021,Chikmanglore,Koppa,32.67075243,194.5872054,486.8003304,sringeri,23.61,159.08,169.19,tarikere,38.64,127.53,129.91,nrpura,41.60523445,236.9574826,253.2222104
10-07-2021,Chikmanglore,Koppa,30.89627714,208.6644853,537.4025543,sringeri,39.19,135.85,179.31,tarikere,40.48,191.55,224.02,nrpura,37.5282047,187.5914516,265.6022984
11-07-2021,Chikmanglore,Koppa,34.09258838,211.3715459,448.9782256,sringeri,31.31,101.5,139.86,tarikere,38.31,171.67,201.88,nrpura,33.79530434,127.7243708,160.6383942
12-07-2021,Chikmanglore,Koppa,32.35362652,217.7267396,343.2511604,sringeri,43.14,155.04,188.68,tarikere,20.41,131.8,161.91,nrpura,34.29019399,288.930572,349.7191186
13-07-2021,Chikmanglore,Koppa,31.32270544,210.7607933,559.141119,sringeri,26.85,167.27,210.75,tarikere,39,120.22,150.25,nrpura,21.15419295,424.1947165,479.5412153
14-07-2021,Chikmanglore,Koppa,31.55866358,203.7261084,556.565763,sringeri,41.94,133.12,168.96,tarikere,28.98,111.41,139.2,nrpura,39.2080694,381.0153721,395.6279086
15-07-2021,Chikmanglore,Koppa,33.77742161,199.1360338,295.1904794,sringeri,20.1,193.29,222.68,tarikere,30.86,191.79,214.84,nrpura,27.72496271,315.3855716,414.1676677
16-07-2021,Chikmanglore,Koppa,29.6739491,202.3775589,398.3511092,sringeri,23.55,126.39,153.36,tarikere,40.3,142.5,160.25,nrpura,32.55347682,338.1046536,343.1940469
17-07-2021,Chikmanglore,Koppa,32.62451507,206.6842094,507.716312,sringeri,29.68,144.29,171.84,tarikere,44.95,115.11,116.14,nrpura,24.60454725,469.2121762,481.9889228
18-07-2021,Chikmanglore,Koppa,29.81889824,198.9218901,436.8596535,sringeri,43.42,110.41,128.75,tarikere,28.39,195.35,233.29,nrpura,38.5303769,288.817725,307.9737899
19-07-2021,Chikmanglore,Koppa,32.20842955,212.3383444,403.4593512,sringeri,34.74,121.88,123.04,tarikere,42.77,142.94,166.52,nrpura,30.65599368,171.9561536,264.6404075
20-07-2021,Chikmanglore,Koppa,32.82042729,202.0869428,394.5349687,sringeri,32.82,123.91,134.12,tarikere,21.6,197.62,221.64,nrpura,30.40626112,365.7305246,368.6186412
21-07-2021,Chikmanglore,Koppa,32.04566619,197.9765044,576.319873,sringeri,26.79,105.18,147.38,tarikere,30.83,168.53,190.05,nrpura,25.54716507,442.3260271,506.1923075
22-07-2021,Chikmanglore,Koppa,32.01319194,199.0576997,306.3227124,sringeri,37.84,103,146.38,tarikere,38.31,178.89,201.37,nrpura,44.47187029,404.5269532,451.3384827
23-07-2021,Chikmanglore,Koppa,29.96636735,224.7728561,308.0429919,sringeri,43.96,183.8,191.87,tarikere,23.49,191.89,203.42,nrpura,43.93756547,234.572864,263.1795259
24-07-2021,Chikmanglore,Koppa,33.70785262,217.9495714,299.4199222,sringeri,35.5,173.55,208.24,tarikere,37.31,142.63,170.3,nrpura,29.43985261,194.1044326,224.9122472
25-07-2021,Chikmanglore,Koppa,34.49268208,191.5767434,345.0216843,sringeri,33.63,144.7,190.05,tarikere,44.29,162.71,198.88,nrpura,20.66024326,195.2243625,278.9221999
26-07-2021,Chikmanglore,Koppa,29.54296375,209.5618283,503.802457,sringeri,28.48,107.41,135.8,tarikere,28.6,149.18,155.18,nrpura,33.18381411,318.8762344,395.6662924
27-07-2021,Chikmanglore,Koppa,35.16027767,191.6431435,316.9774054,sringeri,43.79,142.04,147.63,tarikere,42.03,127.64,156.67,nrpura,24.59667109,234.239862,270.5765761
28-07-2021,Chikmanglore,Koppa,33.28175728,211.8609978,285.496864,sringeri,44.95,163.68,206.41,tarikere,30.17,200,233.04,nrpura,23.27545869,272.5163508,330.3450878
29-07-2021,Chikmanglore,Koppa,31.41619963,196.7234674,272.9996323,sringeri,26.8,188.89,196.91,tarikere,36.47,117.9,140.86,nrpura,44.22160239,267.3197979,290.5698473
30-07-2021,Chikmanglore,Koppa,33.60543376,208.1075138,433.5870318,sringeri,31.69,108.36,136.53,tarikere,40.67,107.4,109.33,nrpura,38.68551258,305.5240159,369.6128698
31-07-2021,Chikmanglore,Koppa,32.56921349,199.9816326,552.8540367,sringeri,40.11,159.65,167.38,tarikere,32.47,112.71,152.86,nrpura,23.37207112,310.0143117,348.9098327
01-08-2021,Chikmanglore,Koppa,30.32560474,197.7140965,360.951497,sringeri,36.03,146.47,149.24,tarikere,25.99,106.94,130.75,nrpura,25.6044636,422.5682766,440.7313636
02-08-2021,Chikmanglore,Koppa,32.30421318,200.4261481,317.2324635,sringeri,22.16,177.06,185.7,tarikere,31.83,172.66,220.1,nrpura,40.7270832,428.9849451,501.0346413
03-08-2021,Chikmanglore,Koppa,31.52451295,213.0844227,368.4755241,sringeri,31.52,111.36,147.35,tarikere,33.87,195.29,230.48,nrpura,21.9613343,308.0386163,378.9897937
04-08-2021,Chikmanglore,Koppa,34.35049048,206.2945982,558.5997649,sringeri,40.43,137.93,179.64,tarikere,25.95,123.95,167.36,nrpura,39.70154509,345.2063966,394.260728
05-08-2021,Chikmanglore,Koppa,31.89439948,212.9526974,470.4606343,sringeri,34.47,167.12,179.75,tarikere,37.64,168.97,175.92,nrpura,40.30516065,285.6718647,309.0012047
06-08-2021,Chikmanglore,Koppa,30.86490087,191.278368,262.5866498,sringeri,43.43,108.75,135.94,tarikere,36.58,142.56,153.32,nrpura,38.139813,107.8474693,191.4935927
07-08-2021,Chikmanglore,Koppa,30.84879682,184.8701765,540.447249,sringeri,31.99,128.69,154.82,tarikere,26.99,198.21,216.48,nrpura,24.5428479,480.3024699,538.8199256
08-08-2021,Chikmanglore,Koppa,33.74933901,185.9318353,350.7637262,sringeri,43.09,174.77,196.2,tarikere,40.28,105.64,133.59,nrpura,44.05595096,365.2805279,426.9467732
09-08-2021,Chikmanglore,Koppa,31.02089889,205.3254895,339.1303121,sringeri,23.12,166.57,210.16,tarikere,28.77,136.53,185.11,nrpura,20.70983476,343.7617563,425.3269242
10-08-2021,Chikmanglore,Koppa,34.42423691,205.2923497,563.1193236,sringeri,43.78,173.53,185.38,tarikere,44.54,181.41,197.1,nrpura,21.63328713,323.4024531,372.2739428
11-08-2021,Chikmanglore,Koppa,30.6703525,191.2411652,446.266969,sringeri,25.41,190.76,198.56,tarikere,29.12,102.66,148.39,nrpura,31.16110657,390.3676835,398.9290863
12-08-2021,Chikmanglore,Koppa,32.52529818,222.8317164,545.5188738,sringeri,23.41,117.8,139.03,tarikere,36.26,181.16,184.3,nrpura,35.27746549,265.2618879,268.8314217
13-08-2021,Chikmanglore,Koppa,33.28425441,193.4584027,342.4121743,sringeri,23.89,163.26,205,tarikere,25.18,123.15,126.05,nrpura,44.81265043,321.0134936,373.6253923
14-08-2021,Chikmanglore,Koppa,32.17606575,204.4196138,553.3318493,sringeri,40.47,148.98,187,tarikere,29.52,193.77,223.54,nrpura,31.84458976,131.8592875,154.4176429
15-08-2021,Chikmanglore,Koppa,30.54759489,205.3392551,422.6179359,sringeri,32.7,155.85,164.07,tarikere,24.26,114.99,155.91,nrpura,24.23938282,378.4790216,439.7683568
16-08-2021,Chikmanglore,Koppa,31.40008768,205.9846085,276.2096277,sringeri,23.28,158.31,166.14,tarikere,24.41,122.33,170.71,nrpura,42.00849947,322.7787908,349.52214
17-08-2021,Chikmanglore,Koppa,32.79401977,202.5993563,317.5586467,sringeri,34.97,123.73,162.07,tarikere,27.49,179.66,217.73,nrpura,44.32438586,415.8331543,431.7526754
18-08-2021,Chikmanglore,Koppa,34.06364697,208.8002913,570.1490493,sringeri,42.79,105.24,112.03,tarikere,24.44,136.95,181.58,nrpura,44.95977484,165.7096533,244.6926619
19-08-2021,Chikmanglore,Koppa,34.00372532,215.0940705,431.6971056,sringeri,31.84,109.05,133.8,tarikere,28.09,175.11,197.89,nrpura,39.78940757,391.8897289,482.631865
20-08-2021,Chikmanglore,Koppa,33.35147685,195.815107,529.3935292,sringeri,33.62,144.24,184.25,tarikere,36.04,125.1,143.53,nrpura,31.94066785,310.7440672,314.1379999
21-08-2021,Chikmanglore,Koppa,30.50468394,191.5056645,540.4264725,sringeri,26.78,198.3,212.33,tarikere,32.21,100.29,125.99,nrpura,43.51581262,412.8334942,431.1584531
22-08-2021,Chikmanglore,Koppa,33.39670502,183.8174284,527.8996583,sringeri,32.27,131.94,180.4,tarikere,44.96,128.82,137.93,nrpura,36.78369339,230.2757141,326.5458849
23-08-2021,Chikmanglore,Koppa,30.97667084,193.4523381,411.0309944,sringeri,35.16,167.43,196.68,tarikere,44.27,115.64,134.25,nrpura,21.0692024,119.0860436,138.2126365
24-08-2021,Chikmanglore,Koppa,32.48236927,207.8901555,403.3279854,sringeri,37.94,148.09,157.64,tarikere,23.62,111.51,120.17,nrpura,35.79618403,428.2651683,467.7734797
25-08-2021,Chikmanglore,Koppa,33.08525138,186.4386977,321.4574405,sringeri,41.18,171.96,214.12,tarikere,43.71,178.54,225.81,nrpura,30.07250409,234.6344053,297.799623
26-08-2021,Chikmanglore,Koppa,29.99042937,214.1876008,512.9841887,sringeri,36.64,124.89,173.12,tarikere,41.25,176.38,197.07,nrpura,25.05114522,103.3565993,140.1272922
27-08-2021,Chikmanglore,Koppa,31.47426026,195.4133775,348.7188538,sringeri,26.71,197.06,202.27,tarikere,20.58,193.33,226.59,nrpura,34.98876128,111.2282687,172.1838378
28-08-2021,Chikmanglore,Koppa,32.99174024,205.5886248,588.4857906,sringeri,29.92,105.92,150.69,tarikere,20.52,183.19,232.62,nrpura,28.51795585,224.2360987,305.843504
29-08-2021,Chikmanglore,Koppa,33.29871897,198.5821943,469.5863368,sringeri,24.21,114.43,143.4,tarikere,36.89,122.56,145.08,nrpura,34.1886752,173.2519899,268.7742434
30-08-2021,Chikmanglore,Koppa,31.41249802,197.3654073,492.559868,sringeri,43.09,170.75,192.89,tarikere,28.5,174.26,208.18,nrpura,37.24897889,192.4926764,258.6408983
31-08-2021,Chikmanglore,Koppa,34.37922463,209.3182076,398.1422861,sringeri,34.67,105.43,114.32,tarikere,30.33,160.59,198.54,nrpura,38.99136215,160.4894539,256.13483
01-09-2021,Chikmanglore,Koppa,32.55210741,209.5006824,567.9615067,sringeri,31.49,147.49,182.57,tarikere,40.53,113.48,126.95,nrpura,40.11898505,185.520322,275.3244803
02-09-2021,Chikmanglore,Koppa,30.56673917,207.3507145,459.3059561,sringeri,34.71,137.09,151.68,tarikere,40.26,122.27,158.25,nrpura,26.73605051,218.9702334,229.82146
03-09-2021,Chikmanglore,Koppa,30.88508628,176.3162326,515.448853,sringeri,43.55,164.61,195.92,tarikere,21.66,150.88,176.54,nrpura,39.96064101,293.1094216,302.4341807
04-09-2021,Chikmanglore,Koppa,32.00010112,193.3138773,375.0567866,sringeri,42.15,147.62,161.32,tarikere,44.05,135.56,162.28,nrpura,35.27855748,162.0072607,254.7467709
05-09-2021,Chikmanglore,Koppa,32.37199683,206.0546196,365.827688,sringeri,44.38,148.89,166.11,tarikere,32.94,192.1,207.54,nrpura,44.58166925,294.5671174,349.9210363
06-09-2021,Chikmanglore,Koppa,32.25762808,202.1377046,585.0547674,sringeri,31.78,124.13,162.76,tarikere,21.63,175.13,176.5,nrpura,35.2965887,211.9147874,247.5821052
07-09-2021,Chikmanglore,Koppa,34.79602435,197.182437,503.4618664,sringeri,27.51,175.39,191.22,tarikere,40.34,169.1,188.73,nrpura,21.22381742,450.8603133,545.0308613
08-09-2021,Chikmanglore,Koppa,30.91616157,201.4449834,473.7425947,sringeri,44.69,115.55,118.62,tarikere,41.75,165.16,210.94,nrpura,41.08246334,306.9545105,342.8494936
09-09-2021,Chikmanglore,Koppa,29.35955956,212.3773508,531.1478808,sringeri,42.63,165,188.63,tarikere,27.97,182.63,216.2,nrpura,37.34568009,341.4209382,396.4821945
10-09-2021,Chikmanglore,Koppa,32.75814627,209.9221305,394.0674453,sringeri,28.52,117.34,156.92,tarikere,36.31,179.76,229.34,nrpura,44.14053848,250.728671,305.6176378
11-09-2021,Chikmanglore,Koppa,32.48013349,209.0780348,385.4600432,sringeri,25.47,160.38,171.01,tarikere,30.15,192.9,240.12,nrpura,25.10600902,352.8654651,357.4970635
12-09-2021,Chikmanglore,Koppa,32.1527857,184.9104236,532.8325986,sringeri,28.15,109.91,118.94,tarikere,30.1,176.06,196.48,nrpura,29.64821397,341.4310978,429.4661988
13-09-2021,Chikmanglore,Koppa,33.67245263,211.5479765,556.0306214,sringeri,37.16,194.24,222.85,tarikere,30.73,124.46,136.53,nrpura,21.61236042,470.8520854,525.6274306
14-09-2021,Chikmanglore,Koppa,34.89679218,202.2279318,399.8369435,sringeri,33.36,193.92,206.04,tarikere,41.32,176.29,182.65,nrpura,36.1773534,171.5615702,202.5529359
15-09-2021,Chikmanglore,Koppa,34.31416841,206.6394184,583.1389859,sringeri,41.46,144.95,179.78,tarikere,26.91,165.17,172.26,nrpura,42.81035093,320.7137138,410.2242798
16-09-2021,Chikmanglore,Koppa,28.83323698,194.0809702,393.6699692,sringeri,33.55,123.28,151.97,tarikere,44.43,197,200.06,nrpura,30.93756073,241.6962516,341.0377223
17-09-2021,Chikmanglore,Koppa,31.6471317,207.7486903,480.3658531,sringeri,26.55,186.41,193.08,tarikere,21.79,113.65,147.68,nrpura,41.1286696,121.7679154,129.4382393
18-09-2021,Chikmanglore,Koppa,31.41119265,215.021911,275.1952692,sringeri,25.68,110,119.49,tarikere,25.67,127.04,140.27,nrpura,39.90449007,422.5567721,445.6568173
19-09-2021,Chikmanglore,Koppa,34.114959,206.7865625,411.2314022,sringeri,32.34,130.25,137.5,tarikere,21.37,166.15,182.65,nrpura,36.34749757,111.7288325,130.3225168
20-09-2021,Chikmanglore,Koppa,37.10978023,214.9334113,476.0107364,sringeri,42.8,194.72,236.94,tarikere,43.73,163.33,192.41,nrpura,43.27312185,388.0493313,482.4425075
21-09-2021,Chikmanglore,Koppa,30.25415119,204.1823928,333.3751341,sringeri,40.39,173.08,180.25,tarikere,44.09,198.71,219.34,nrpura,24.60223317,394.1059508,443.9716974
22-09-2021,Chikmanglore,Koppa,31.72115564,195.3544705,305.0980139,sringeri,32.95,191.97,197.81,tarikere,21.91,175.75,192.11,nrpura,22.08610734,236.1137562,261.8367796
23-09-2021,Chikmanglore,Koppa,30.53781247,200.8457642,446.7113239,sringeri,34.17,185.66,219.57,tarikere,30.54,112.05,114.61,nrpura,37.98994082,345.1634132,443.4961987
24-09-2021,Chikmanglore,Koppa,33.20514199,192.2364714,301.7510183,sringeri,20.6,132.08,169.31,tarikere,30.52,161.36,191.82,nrpura,28.02620198,269.9614296,305.6281164
25-09-2021,Chikmanglore,Koppa,33.69710765,213.8267008,296.4162317,sringeri,39.67,101.17,131.14,tarikere,21.37,163.55,178.14,nrpura,20.79316379,497.1260621,588.7460342
26-09-2021,Chikmanglore,Koppa,34.00272871,192.3516781,407.7542675,sringeri,20.21,145.85,175.69,tarikere,44.06,121.81,161.52,nrpura,44.71371246,137.0325018,163.3967575
27-09-2021,Chikmanglore,Koppa,33.37481196,187.8550651,268.110179,sringeri,43.93,160.5,204.1,tarikere,28.8,107.02,125.76,nrpura,36.30857281,317.0748952,374.1663228
28-09-2021,Chikmanglore,Koppa,31.52524465,211.7466174,328.2966088,sringeri,37.39,155.43,194.6,tarikere,27.37,143.57,173.75,nrpura,23.08946498,341.0766431,419.1199854
