Datetime,District,ward,Temperature,Consumption,Total,Season,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total,Ward5,Ward5_Temperature,Ward5_Consumption,Ward5_Total,Ward6,Ward6_Temperature,Ward6_Consumption,Ward6_Total
04-04-2021,Shivmogga,Thirthahalli,33.20021005,201.6260495,204.0575213,Summer,Sagara,25.53704766,373.2643208,396.9587566,Shikaripura,43.45128192,177.8475623,236.1687007,soraba,40.89,134.86,165.47,hosanagara,26.66,121.94,132.24,bhadravathi,36.28,182.91,371.7944247
05-04-2021,Shivmogga,Thirthahalli,33.1061561,210.2399419,213.9932957,Summer,Sagara,35.82090676,173.4288194,230.4572694,Shikaripura,42.51947184,254.2024977,302.0163843,soraba,27.08,151.23,172.2,hosanagara,31.4,116.36,120.52,bhadravathi,41.48,116.69,309.135512
06-04-2021,Shivmogga,Thirthahalli,31.70770168,211.071948,212.6292605,Summer,Sagara,36.0559385,455.3636534,480.6323563,Shikaripura,30.51682968,317.9127604,390.6641522,soraba,37.71,161,185.5,hosanagara,38.05,137.54,167.37,bhadravathi,39.22,152.88,307.3912756
07-04-2021,Shivmogga,Thirthahalli,33.93521805,199.6386877,203.2185504,Summer,Sagara,33.63545357,114.8277031,128.1815237,Shikaripura,43.31978026,138.0612027,149.2653333,soraba,23.43,183.74,217.11,hosanagara,21.95,198.35,237.08,bhadravathi,26.73,166.72,281.5416423
08-04-2021,Shivmogga,Thirthahalli,34.97517937,188.9650987,188.7897033,Summer,Sagara,35.80261686,121.8058042,162.3196965,Shikaripura,37.03524908,384.2649975,413.0165648,soraba,43.29,147.01,184.02,hosanagara,43.59,175.15,222.84,bhadravathi,44.24,191.18,234.5775982
09-04-2021,Shivmogga,Thirthahalli,33.2173906,191.6867027,194.2444268,Summer,Sagara,43.70569575,448.5636899,540.2368338,Shikaripura,20.10797511,405.7748488,447.9321136,soraba,42.47,107.14,149.33,hosanagara,43.4,182.51,230.44,bhadravathi,32.31,144.82,248.2664963
10-04-2021,Shivmogga,Thirthahalli,35.31998549,202.589478,205.5072935,Summer,Sagara,21.44577555,168.4746856,221.9657773,Shikaripura,43.92170512,331.0500754,334.9106173,soraba,27.75,169.32,179.45,hosanagara,41.54,193.11,223.65,bhadravathi,36.38,154.22,323.9567666
11-04-2021,Shivmogga,Thirthahalli,29.00900409,211.1686905,214.8101444,Summer,Sagara,22.85622879,208.4436539,298.9067676,Shikaripura,26.15901588,378.1135057,446.894908,soraba,34.36,184.37,189.54,hosanagara,20.28,146.09,168.44,bhadravathi,20.41,148.87,385.5646231
12-04-2021,Shivmogga,Thirthahalli,30.97433125,215.1141171,215.4287683,Summer,Sagara,38.06172567,145.2162147,229.6057628,Shikaripura,32.68021167,225.474447,235.8465048,soraba,40.34,164.77,192.61,hosanagara,34.7,130.82,171.06,bhadravathi,21.03,135.41,216.546058
13-04-2021,Shivmogga,Thirthahalli,32.24473359,203.7300692,203.9863403,Summer,Sagara,30.82330565,385.2978051,426.9336632,Shikaripura,37.1194266,174.9680099,249.1763216,soraba,25.59,110.87,150.55,hosanagara,26.36,181.09,216,bhadravathi,39.67,103.43,271.8960314
14-04-2021,Shivmogga,Thirthahalli,30.48791936,211.9946939,211.4570999,Summer,Sagara,27.82878243,481.3592298,573.7523894,Shikaripura,30.24491041,352.7643602,413.1317408,soraba,41.22,122.27,153.17,hosanagara,22.34,166.13,188.54,bhadravathi,31.61,194.88,366.9001692
15-04-2021,Shivmogga,Thirthahalli,34.2733805,193.3339471,197.2429989,Summer,Sagara,33.98229759,377.3375647,444.2828308,Shikaripura,26.78226078,200.2236762,287.262997,soraba,38.2,185.6,228.7,hosanagara,35.41,167.57,195.04,bhadravathi,41.28,125.18,318.0788586
16-04-2021,Shivmogga,Thirthahalli,34.17668568,200.7333137,198.7543485,Summer,Sagara,41.5667119,419.0109806,448.6861855,Shikaripura,37.19008688,463.2892818,523.8365761,soraba,41.73,131.34,142.37,hosanagara,25.81,182.11,197.44,bhadravathi,38.57,187.4,410.5063348
17-04-2021,Shivmogga,Thirthahalli,31.81029479,203.9234178,205.8434339,Summer,Sagara,28.09577574,101.4961522,174.5849882,Shikaripura,43.59132177,360.0014684,387.5666214,soraba,41.08,114.94,122.67,hosanagara,23.51,176.09,185.73,bhadravathi,44.25,153.92,299.9082174
18-04-2021,Shivmogga,Thirthahalli,30.86290451,212.3284115,214.5550812,Summer,Sagara,32.19581083,348.0367955,435.9255603,Shikaripura,44.6728949,363.9286828,461.74929,soraba,25.16,184.39,216.44,hosanagara,43.07,165.63,186.82,bhadravathi,34.12,194.39,222.9119324
19-04-2021,Shivmogga,Thirthahalli,31.61795386,199.5070152,200.7992955,Summer,Sagara,20.02892343,434.7457347,528.065614,Shikaripura,43.12494868,434.6376927,438.5891495,soraba,30.15,139.77,163.64,hosanagara,26.41,120.6,145.58,bhadravathi,21.18,100.03,289.0275036
20-04-2021,Shivmogga,Thirthahalli,35.25053348,207.9453617,212.9313799,Summer,Sagara,21.29848096,289.9225281,364.4231787,Shikaripura,32.62538463,281.5526067,311.324098,soraba,23.15,177.48,208.92,hosanagara,39.02,113.7,128.51,bhadravathi,38.44,160.21,231.4970753
21-04-2021,Shivmogga,Thirthahalli,33.27525961,195.9451424,199.6415528,Summer,Sagara,41.87981807,267.0461875,285.3757828,Shikaripura,29.11932911,357.0378217,397.285677,soraba,44.41,135.33,172.88,hosanagara,28.96,162.66,189.6,bhadravathi,25.28,176.57,234.1515947
22-04-2021,Shivmogga,Thirthahalli,32.85604375,207.2804546,206.0669713,Summer,Sagara,43.26357853,284.7386934,344.8209187,Shikaripura,26.69855545,174.0381564,272.9743587,soraba,26.71,152.77,182.62,hosanagara,25.75,152.54,168.41,bhadravathi,29.82,142.38,266.4648103
23-04-2021,Shivmogga,Thirthahalli,34.2186382,196.5331253,197.7021381,Summer,Sagara,41.13669739,348.2183983,437.8881324,Shikaripura,35.433479,455.5799747,507.0725713,soraba,40.84,137.69,165.15,hosanagara,32.51,171.4,206.91,bhadravathi,27.74,110.68,222.8445699
24-04-2021,Shivmogga,Thirthahalli,31.33073319,222.2769611,226.5363434,Summer,Sagara,41.59702156,146.7052516,172.1950378,Shikaripura,24.25403403,213.8330474,243.0962842,soraba,26.78,135.34,147.77,hosanagara,25.72,116.95,152.11,bhadravathi,36.18,178.45,312.4437272
25-04-2021,Shivmogga,Thirthahalli,33.80729397,212.312255,212.5497274,Summer,Sagara,22.21540246,211.0333028,271.0758524,Shikaripura,40.44841789,189.5283872,230.2948158,soraba,37.53,183.42,207.3,hosanagara,27.02,123.57,143.13,bhadravathi,28.87,134.72,313.5717334
26-04-2021,Shivmogga,Thirthahalli,29.84902814,200.2977852,201.7377753,Summer,Sagara,33.05027133,481.1889473,553.3506091,Shikaripura,37.4884719,323.8770041,364.9782302,soraba,34.74,150.61,179.42,hosanagara,34.88,126.26,137.68,bhadravathi,43.39,161.01,345.9036864
27-04-2021,Shivmogga,Thirthahalli,32.98310443,202.4147922,205.9806679,Summer,Sagara,31.36956482,125.453666,146.589594,Shikaripura,40.60537295,410.1782982,453.0436275,soraba,35.55,170.29,188.86,hosanagara,27.56,117.58,144.16,bhadravathi,32.7,122.1,300.7503027
28-04-2021,Shivmogga,Thirthahalli,34.63508499,186.0856513,187.2553493,Summer,Sagara,21.6731919,150.9978685,205.4775531,Shikaripura,27.80844892,353.2362413,362.1643431,soraba,37.67,129.38,146.65,hosanagara,28.76,128,139.8,bhadravathi,22.39,149.78,273.8853161
29-04-2021,Shivmogga,Thirthahalli,31.50346219,194.0735543,198.742288,Summer,Sagara,23.24490519,415.6468159,475.6731765,Shikaripura,36.56298787,112.7756598,207.505246,soraba,34.25,187.73,212.55,hosanagara,38.21,128.04,129.12,bhadravathi,27.92,192.78,251.1511807
30-04-2021,Shivmogga,Thirthahalli,30.33930114,209.4523383,210.847027,Summer,Sagara,28.74670028,268.2107548,280.4332997,Shikaripura,35.29632113,359.3697786,440.8538064,soraba,38.51,106.63,148.33,hosanagara,35.81,125.19,129.81,bhadravathi,43.89,193.74,302.552793
01-05-2021,Shivmogga,Thirthahalli,29.00823235,196.3849266,200.8490572,Summer,Sagara,44.35202895,468.9223306,528.4686857,Shikaripura,31.53235926,196.3013562,255.5492926,soraba,21.86,164.66,178,hosanagara,23.11,139.33,144.91,bhadravathi,30.26,188.1,391.191782
02-05-2021,Shivmogga,Thirthahalli,34.58001738,236.5706998,239.7576472,Summer,Sagara,21.98568726,438.2976521,462.5280581,Shikaripura,38.50491728,146.246032,169.6696932,soraba,22.09,188.01,222.33,hosanagara,41.71,184.02,229.61,bhadravathi,43.28,159.01,358.284187
03-05-2021,Shivmogga,Thirthahalli,34.60136542,208.0700011,209.2645278,Summer,Sagara,22.21944159,207.3728534,215.2959952,Shikaripura,26.57958615,183.7907299,208.5813615,soraba,34.66,162.35,184.24,hosanagara,27.24,173.02,174.09,bhadravathi,29.4,148.4,275.4329832
04-05-2021,Shivmogga,Thirthahalli,31.43715977,200.1553806,202.6172497,Summer,Sagara,41.07727438,431.4509252,474.5517314,Shikaripura,26.78177318,240.7304411,302.4648096,soraba,27.63,114.28,131.29,hosanagara,21.32,173.66,194.85,bhadravathi,39.94,133.49,278.9057644
05-05-2021,Shivmogga,Thirthahalli,30.60784502,187.5352664,188.0830071,Summer,Sagara,37.1070481,322.1012045,346.5026003,Shikaripura,32.91648824,394.8790529,448.6417696,soraba,24.64,150.98,154.22,hosanagara,34.1,153.1,183.44,bhadravathi,42.76,118.46,294.5468728
06-05-2021,Shivmogga,Thirthahalli,34.23981185,206.7204662,210.303288,Summer,Sagara,25.50655823,170.0380022,175.9417835,Shikaripura,43.08727227,445.603933,499.3243978,soraba,43.7,140.63,142.59,hosanagara,26.41,171.2,211.1,bhadravathi,37.86,197.6,303.5952836
07-05-2021,Shivmogga,Thirthahalli,33.99763202,220.1394452,224.5856293,Summer,Sagara,33.58191361,439.2764811,520.1242642,Shikaripura,39.73061672,148.0530464,182.8218685,soraba,21.8,135.01,169.22,hosanagara,28.95,103.06,138.77,bhadravathi,38.99,128.03,284.0959187
08-05-2021,Shivmogga,Thirthahalli,33.58716383,189.1879159,190.8105683,Summer,Sagara,44.31722307,360.7658669,427.4820216,Shikaripura,23.37985504,429.523035,433.2465305,soraba,23.72,190.11,223.49,hosanagara,27.54,162.6,194.86,bhadravathi,35.53,198.41,422.4302309
09-05-2021,Shivmogga,Thirthahalli,34.05860074,205.0061203,209.6764658,Summer,Sagara,31.67967758,320.3334969,330.2477019,Shikaripura,42.081588,300.8667781,351.3251334,soraba,34.2,180.57,205.16,hosanagara,31.73,182.66,193.22,bhadravathi,22.65,107.65,283.556822
10-05-2021,Shivmogga,Thirthahalli,33.9012738,207.9022232,210.7671345,Summer,Sagara,31.63666762,431.0065824,489.7039126,Shikaripura,22.88347288,259.8402356,340.1930277,soraba,25.53,125.03,149.03,hosanagara,32.68,155.39,189.14,bhadravathi,25.93,116.68,323.1732573
11-05-2021,Shivmogga,Thirthahalli,35.0652481,196.081675,195.5067244,Summer,Sagara,34.66355755,428.0167637,446.8422733,Shikaripura,29.10396514,273.262532,341.7887152,soraba,32.1,134.73,145.85,hosanagara,28.66,175.14,179.07,bhadravathi,41.28,179.18,306.3691791
12-05-2021,Shivmogga,Thirthahalli,34.42395891,211.7157861,216.3704914,Summer,Sagara,23.12583192,249.3181915,266.8797462,Shikaripura,37.85886854,138.5999572,162.4408353,soraba,37.95,168.75,185.74,hosanagara,27.21,191.64,240.22,bhadravathi,42.52,181.44,371.4579946
13-05-2021,Shivmogga,Thirthahalli,31.19776452,190.6286256,195.0778583,Summer,Sagara,23.81622458,152.357992,208.8652741,Shikaripura,43.58096008,146.4387418,227.4356338,soraba,34.01,132.32,160.06,hosanagara,37.38,170.75,175.16,bhadravathi,32.67,105.51,225.983034
14-05-2021,Shivmogga,Thirthahalli,35.5965912,218.6584194,219.1319379,Summer,Sagara,20.2957707,214.4470545,312.9324418,Shikaripura,28.51277607,222.0878225,295.0535525,soraba,44.06,155.85,165.15,hosanagara,42.29,194.41,210.88,bhadravathi,41.46,119.34,230.8834041
15-05-2021,Shivmogga,Thirthahalli,33.13525981,212.1851451,214.6272258,Summer,Sagara,22.12627299,161.2274151,252.2615788,Shikaripura,41.30618538,407.3854058,469.1953405,soraba,28.95,157.25,202.79,hosanagara,43.35,177.99,180.03,bhadravathi,29.63,147.93,261.5597302
16-05-2021,Shivmogga,Thirthahalli,33.97397327,212.4451025,215.1460983,Summer,Sagara,32.50768206,104.6712586,175.014146,Shikaripura,24.7337712,215.5262952,267.9209626,soraba,33.64,166.01,207.66,hosanagara,26.82,145.01,176.67,bhadravathi,25.58,158.35,298.7659271
17-05-2021,Shivmogga,Thirthahalli,33.49003155,203.0257124,204.3726461,Summer,Sagara,38.6358473,218.4704938,304.0061123,Shikaripura,42.09666145,334.5650606,407.6137035,soraba,30.91,170.23,187.03,hosanagara,28.35,132.67,149.96,bhadravathi,23.09,111.83,376.0142214
18-05-2021,Shivmogga,Thirthahalli,32.06625976,200.6988815,205.5417333,Summer,Sagara,35.00332008,328.989386,373.6691246,Shikaripura,43.84713252,317.4095835,334.749718,soraba,22.46,176.34,207.04,hosanagara,34,157.33,169.19,bhadravathi,40,127.43,308.7494725
19-05-2021,Shivmogga,Thirthahalli,31.83958763,204.6861019,209.1570464,Summer,Sagara,39.81279928,274.2966089,342.3246646,Shikaripura,37.79070141,226.9393494,254.3960063,soraba,38.1,133.92,139.82,hosanagara,40.87,123.63,124.96,bhadravathi,37.21,120.43,319.0557329
20-05-2021,Shivmogga,Thirthahalli,33.32133034,203.7839133,205.7952364,Summer,Sagara,26.9895724,256.0863822,261.1946568,Shikaripura,21.6259574,206.401982,279.7101984,soraba,22.74,156.65,195,hosanagara,31.65,167.49,199.38,bhadravathi,27.72,145.01,259.1766405
21-05-2021,Shivmogga,Thirthahalli,31.47760155,209.3005146,212.7441217,Summer,Sagara,35.2328037,308.8731426,329.4458026,Shikaripura,36.29119038,170.1233685,251.2982815,soraba,32.24,117.18,143.68,hosanagara,36.02,178.99,223.2,bhadravathi,32.62,161.25,341.1847963
22-05-2021,Shivmogga,Thirthahalli,32.0008621,206.8242929,207.0395685,Summer,Sagara,22.74015152,294.625333,302.9001945,Shikaripura,31.68332615,168.2610119,249.7289398,soraba,30.27,139.49,166.1,hosanagara,35.59,129.31,150.82,bhadravathi,35.31,154.8,249.807619
23-05-2021,Shivmogga,Thirthahalli,31.36893525,213.6610949,218.0955722,Summer,Sagara,25.30743093,208.9393798,293.2378785,Shikaripura,44.13597007,130.4613187,227.2949512,soraba,30.51,192.16,232.89,hosanagara,44.8,188.76,218.21,bhadravathi,25.73,199.13,228.9333369
24-05-2021,Shivmogga,Thirthahalli,31.26576045,201.2515976,204.3528899,Summer,Sagara,24.54273744,385.5031147,480.854779,Shikaripura,26.39353178,470.846011,522.7280815,soraba,41.99,178.21,219.88,hosanagara,29.5,182.69,207.13,bhadravathi,36.68,157.95,293.6650496
25-05-2021,Shivmogga,Thirthahalli,32.74448413,182.6708103,183.7104364,Summer,Sagara,33.43711769,170.3261518,209.8537016,Shikaripura,36.66860291,344.0062155,370.7317955,soraba,36.51,106.12,135.82,hosanagara,43.23,109.76,158.09,bhadravathi,35.81,124.87,306.725753
26-05-2021,Shivmogga,Thirthahalli,30.51878358,197.8473493,198.7657728,Summer,Sagara,34.14345701,107.0171442,166.6919821,Shikaripura,29.64279004,181.6210545,251.3221155,soraba,25.75,191.4,215.59,hosanagara,27.03,185.86,189.09,bhadravathi,38.36,130.41,408.6529483
27-05-2021,Shivmogga,Thirthahalli,31.74155118,195.5043308,198.3959149,Summer,Sagara,43.57534605,498.0248318,509.1574664,Shikaripura,35.43164346,359.8928696,371.3406657,soraba,25.68,178.48,180.83,hosanagara,20.05,153.25,163.84,bhadravathi,28.72,146.76,341.4579698
28-05-2021,Shivmogga,Thirthahalli,35.21943712,218.3389953,219.2682254,Summer,Sagara,22.80405249,254.9059044,259.3934056,Shikaripura,31.63332416,272.6970137,357.3330283,soraba,29.67,116.39,156.72,hosanagara,26.96,103.86,106.66,bhadravathi,20.43,111.92,287.7022844
29-05-2021,Shivmogga,Thirthahalli,32.42983601,211.8844942,213.4240297,Summer,Sagara,24.2612956,149.5157531,152.8737057,Shikaripura,22.47792677,388.7599013,454.318116,soraba,33.26,119.85,150.54,hosanagara,37.2,152.9,185.27,bhadravathi,29.54,183.31,239.1761333
30-05-2021,Shivmogga,Thirthahalli,31.14615736,208.9307182,213.4292098,Summer,Sagara,43.42858917,132.4215198,167.6331476,Shikaripura,36.53007484,479.604914,497.4012987,soraba,37.05,109.21,154.45,hosanagara,23.8,171.08,211.01,bhadravathi,37.9,126.03,342.9920148
31-05-2021,Shivmogga,Thirthahalli,31.88106112,184.8168242,189.0975773,Summer,Sagara,43.34331529,360.4773374,454.7536607,Shikaripura,29.00557275,416.3316242,504.5785238,soraba,22.72,166.52,200.9,hosanagara,21.95,190.3,195.26,bhadravathi,26.46,189.03,369.4105243
01-06-2021,Shivmogga,Thirthahalli,35.98864078,214.6545081,218.5730618,Summer,Sagara,37.54111576,462.4165331,519.1395516,Shikaripura,22.44477467,437.504572,461.1478595,soraba,31.17,145.35,178.38,hosanagara,35.82,168.56,182.25,bhadravathi,43.46,144.96,306.208155
02-06-2021,Shivmogga,Thirthahalli,29.36775971,190.3351912,193.7842765,Summer,Sagara,32.93358463,230.2402804,298.1727226,Shikaripura,29.74232534,493.6424438,548.3608479,soraba,43.19,132.39,177.84,hosanagara,23.15,188.74,200.23,bhadravathi,26.87,129.63,237.0907738
03-06-2021,Shivmogga,Thirthahalli,33.91152081,208.1657467,210.1411873,Summer,Sagara,42.08904986,215.0319641,257.918613,Shikaripura,21.08425323,179.2869425,261.1431644,soraba,35.48,198.13,209.68,hosanagara,34.12,195.96,227.98,bhadravathi,36.94,144.86,353.7090493
04-06-2021,Shivmogga,Thirthahalli,31.15920939,202.7618669,205.0145892,Summer,Sagara,32.51956308,407.8392554,443.5565621,Shikaripura,20.29658806,191.9785663,258.5815667,soraba,26.8,178.93,213.15,hosanagara,44.61,116.2,127.77,bhadravathi,25.79,180.86,361.6007827
05-06-2021,Shivmogga,Thirthahalli,31.50959376,210.9331666,214.8803483,Summer,Sagara,36.48758456,252.4945333,318.0469609,Shikaripura,21.25414288,135.9339265,152.2988884,soraba,21.87,170.99,199.21,hosanagara,20.02,115.87,144.76,bhadravathi,42.94,157.83,275.6090088
06-06-2021,Shivmogga,Thirthahalli,31.09320042,213.6000966,216.2644711,Summer,Sagara,21.1510722,145.6156492,188.4879354,Shikaripura,38.9786943,456.6683177,511.7744366,soraba,38.03,105.92,110.44,hosanagara,30.33,100.4,105.33,bhadravathi,29.55,102.07,345.8397367
07-06-2021,Shivmogga,Thirthahalli,32.60380624,205.2431035,208.3167654,Summer,Sagara,28.96981175,165.4830869,242.0506978,Shikaripura,41.91880207,291.0150346,316.7468151,soraba,30.53,181.98,185.85,hosanagara,30.9,151.61,195.1,bhadravathi,20.43,187.41,256.0832153
08-06-2021,Shivmogga,Thirthahalli,32.87097158,202.8673095,207.7165114,Summer,Sagara,43.28368011,357.4016215,380.9987138,Shikaripura,23.18993101,410.3897652,450.979269,soraba,37.72,154.58,162.37,hosanagara,28.2,155.43,187.63,bhadravathi,22.91,162.32,346.7337382
09-06-2021,Shivmogga,Thirthahalli,30.6507681,202.2189753,202.6833463,Summer,Sagara,21.69274316,153.448716,228.910433,Shikaripura,35.96209868,369.6559633,395.5854089,soraba,40.64,172.03,179.62,hosanagara,23.62,111.28,148.99,bhadravathi,37.67,115.82,277.0666557
10-06-2021,Shivmogga,Thirthahalli,34.80878372,205.3311658,208.0036812,Summer,Sagara,34.09806914,448.2802033,476.3475826,Shikaripura,32.81149598,229.168279,266.7756066,soraba,43.49,136.19,137.93,hosanagara,35.52,134.33,148.59,bhadravathi,22.4,114.56,296.9177304
11-06-2021,Shivmogga,Thirthahalli,33.71277815,218.6026765,219.3460948,Summer,Sagara,44.72304043,392.7228926,453.2114532,Shikaripura,39.88713762,263.3222657,333.9560849,soraba,27.39,152.91,171.44,hosanagara,25.77,156.91,166.61,bhadravathi,35.89,181.62,313.7093465
12-06-2021,Shivmogga,Thirthahalli,32.5659946,201.9062611,205.7638262,Summer,Sagara,36.09323677,288.0252608,317.2948478,Shikaripura,25.86687826,191.4536924,255.4215978,soraba,22.04,115.86,136,hosanagara,41.44,144.58,187.08,bhadravathi,40.24,118.81,339.7508901
13-06-2021,Shivmogga,Thirthahalli,33.89169972,219.3540107,223.804966,Summer,Sagara,35.04681695,279.4070787,364.4640219,Shikaripura,22.93025665,262.1959029,359.8325953,soraba,30.52,138.47,168.82,hosanagara,29.76,111.87,154.32,bhadravathi,38.77,131.56,251.9506188
14-06-2021,Shivmogga,Thirthahalli,36.37479921,213.4265121,218.0536301,Summer,Sagara,43.52870788,207.8672315,268.8770015,Shikaripura,39.12442411,134.713774,196.2316622,soraba,23.61,152,200.24,hosanagara,44,136.69,180.43,bhadravathi,21.49,189.2,319.7274091
15-06-2021,Shivmogga,Thirthahalli,30.63523503,223.1921427,226.7508396,Summer,Sagara,29.55710711,409.2320168,412.5738876,Shikaripura,33.35613251,252.7535444,328.6424231,soraba,41.79,151.81,167.54,hosanagara,35.79,140.15,187.96,bhadravathi,36.59,135.6,293.4386895
16-06-2021,Shivmogga,Thirthahalli,32.89437673,195.7853329,196.1239536,Summer,Sagara,24.04237152,372.2676578,430.6934132,Shikaripura,42.75579529,238.2002383,259.3077169,soraba,31.17,175.28,197.94,hosanagara,32.51,186.13,192.52,bhadravathi,24.16,151.43,355.4544387
17-06-2021,Shivmogga,Thirthahalli,29.21548429,210.0981108,211.8048025,Summer,Sagara,40.40346553,160.6232565,166.4926285,Shikaripura,41.58055896,240.3124128,320.0940818,soraba,38.42,150.01,189.05,hosanagara,28.74,168.9,176.71,bhadravathi,35.02,183.19,337.8552227
18-06-2021,Shivmogga,Thirthahalli,30.21522577,213.2392265,215.2184573,Summer,Sagara,34.52998485,158.3813573,206.6632291,Shikaripura,20.13613223,196.9516614,226.5461778,soraba,21.68,167.2,174.94,hosanagara,41.51,195.5,237.68,bhadravathi,32.46,156.21,216.7580544
19-06-2021,Shivmogga,Thirthahalli,31.30206397,186.1728449,185.8622939,Summer,Sagara,24.64899645,410.2437231,495.8238631,Shikaripura,21.94944669,412.4946561,504.8427917,soraba,44.09,176.56,218.96,hosanagara,34.92,150.19,183.09,bhadravathi,35.36,191.32,298.2906788
20-06-2021,Shivmogga,Thirthahalli,32.63757138,218.5633014,222.8121982,Summer,Sagara,31.19733837,102.541804,126.0553102,Shikaripura,26.04599746,247.8128373,331.5644036,soraba,28.79,112.29,148.9,hosanagara,31.89,135.31,148.33,bhadravathi,40.41,180.78,316.5653672
21-06-2021,Shivmogga,Thirthahalli,31.86335618,224.4498626,225.1886514,Summer,Sagara,39.59336827,244.8837699,332.5423994,Shikaripura,38.07035861,125.9004395,174.9576243,soraba,39.62,123.72,157.22,hosanagara,43.69,196.92,239.8,bhadravathi,35.8,141.45,368.377632
